,station,lat,lon,time,weather,weatherfont,weathersymbol,weathercolour,temperature,pressure,sl_pressure,dewpoint,windspeed,winddir,visibility,visual_range,cloudcover,pressure3h_change,rain,wwletter
4869,LZPP,48.6252,17.8284,2024-05-28 12:30:00,,,,,26.0,1014.0,1839.0750101534559,10.0,5.0,250.0,10000.0,99999,,0.0,0,11160025051026020100301404839051000600007000080000
4870,LZZI,49.2315,18.6135,2024-05-28 12:30:00,,,,,26.0,1014.0,2681.3441795450763,8.0,3.0,,10000.0,99999,,0.0,0,1116003603102602080301404681351000600007000080000
4871,LKKV,50.203,12.915,2024-05-28 12:30:00,,,,,14.0,1019.0,8005.853397380545,10.0,6.0,270.0,10000.0,99999,,0.0,0,11160027061014020100301904005851000600007000080000
4879,LJCE,45.9,15.5302,2024-05-28 12:30:00,95.0,36.0,2,red,20.0,1015.0,2041.6670530295187,13.0,4.0,100.0,10000.0,99999,,0.0,0,11160010041020020130301504041651000600007950080000
4890,LFOV,48.0314,-0.74299,2024-05-28 12:30:00,,,,,17.0,1019.0,1780.8617110046218,13.0,10.0,230.0,10000.0,99999,,0.0,0,11160023101017020130301904780851000600007000080000
4894,LFRV,47.7233,-2.71856,2024-05-28 12:30:00,,,,,15.0,1019.0,2243.339938395681,14.0,8.0,230.0,10000.0,99999,,0.0,0,11160023081015020140301904243351000600007000080000
4895,LFSG,48.325,6.06998,2024-05-28 12:30:00,,,,,19.0,1020.0,3591.179756795508,9.0,8.0,220.0,10000.0,99999,,0.0,0,1116002208101902090302004591151000600007000080000
4903,LFOZ,47.8969,2.16333,2024-05-28 12:30:00,61.0,36.0,^,green,15.0,1020.0,2092.4965359356793,13.0,10.0,230.0,6000.0,99999,,0.0,0,11130023101015020130302004092451000600007610080000
4904,LFPT,49.0966,2.04083,2024-05-28 12:30:00,,,,,15.0,1018.0,1877.1808225661496,14.0,10.0,220.0,10000.0,99999,,0.0,0,11160022101015020140301804877151000600007000080000
4908,LFSM,47.487,6.79054,2024-05-28 12:30:00,,,,,20.0,1020.0,3335.516898867853,7.0,6.0,,10000.0,99999,,0.0,0,1116003606102002070302004335551000600007000080000
4909,LFAQ,49.9715,2.69766,2024-05-28 12:30:00,,,,,15.0,1017.0,1990.3782054762514,14.0,13.0,200.0,8000.0,99999,,0.0,0,11140020131015020140301704990351000600007000080000
4910,LFBU,45.7292,0.22146,2024-05-28 12:30:00,,,,,18.0,1022.0,1998.169481744473,11.0,5.0,250.0,10000.0,99999,,0.0,0,11160025051018020110302204998151000600007000080000
4936,LEMI,37.803,-1.125,2024-05-28 12:30:00,,,,,24.0,1020.0,2091.360730972572,14.0,10.0,90.0,10000.0,99999,,0.0,0,11160009101024020140302004091351000600007000080000
4938,LECH,40.21417,0.07333,2024-05-28 12:30:00,,,,,23.0,1021.0,3305.3254691677917,12.0,11.0,180.0,10000.0,99999,,0.0,0,11160018111023020120302104305351000600007000080000
4939,ULWC,59.27667,38.02833,2024-05-28 12:30:00,,,,,27.0,1019.0,1551.1522671839068,9.0,2.0,220.0,10000.0,99999,,0.0,0,1116002202102702090301904551151000600007000080000
4940,UUBC,54.55,36.36667,2024-05-28 12:30:00,,,,,26.0,1022.0,2043.5741447591745,12.0,3.0,140.0,10000.0,99999,,0.0,0,11160014031026020120302204043551000600007000080000
4941,UUOB,50.6438,36.5901,2024-05-28 12:30:00,,,,,26.0,1021.0,2180.068792794527,6.0,5.0,90.0,10000.0,99999,,0.0,0,1116000905102602060302104180051000600007000080000
4942,UUOK,51.7506,36.2956,2024-05-28 12:30:00,,,,,27.0,1021.0,2049.5510328886353,6.0,3.0,130.0,10000.0,99999,,0.0,0,1116001303102702060302104049551000600007000080000
4945,UWPS,54.12513,45.21226,2024-05-28 12:30:00,,,,,24.0,1024.0,2181.742199094328,2.0,4.0,270.0,10000.0,99999,,0.0,0,1116002704102402020302404181751000600007000080000
4959,UWKS,56.0903,47.3473,2024-05-28 12:30:00,,,,,23.0,1021.0,1997.9467336953126,5.0,7.0,260.0,10000.0,99999,,0.0,0,1116002607102302050302104997951000600007000080000
4963,UUDL,57.5607,40.1574,2024-05-28 12:30:00,,,,,26.0,1021.0,1435.3995211802142,10.0,5.0,250.0,10000.0,99999,,0.0,0,11160025051026020100302104435351000600007000080000
4966,UUMO,55.5117,37.5072,2024-05-28 12:30:00,,,,,25.0,1023.0,1933.0195920416515,8.0,3.0,290.0,10000.0,99999,,0.0,0,1116002903102502080302304933051000600007000080000
4969,URMG,43.3883,45.6986,2024-05-28 12:30:00,,,,,26.0,1016.0,1016.0,10.0,4.0,140.0,10000.0,99999,,0.0,0,11160014041026020100301604016051000600007000080000
4973,URMO,43.2051,44.6066,2024-05-28 12:30:00,,,,,24.0,1016.0,4232.13495125533,13.0,2.0,150.0,10000.0,99999,,0.0,0,11160015021024020130301604232151000600007000080000
4975,URRP,47.50083,39.93361,2024-05-28 12:30:00,,,,,28.0,1018.0,1392.7893635030455,5.0,10.0,120.0,10000.0,99999,,0.0,0,1116001210102802050301804392751000600007000080000
4983,UUBW,55.5533,38.15,2024-05-28 12:30:00,,,,,26.0,1022.0,1577.927935395342,9.0,2.0,210.0,10000.0,99999,,0.0,0,1116002102102602090302204577951000600007000080000
4984,UUOL,52.7028,39.5378,2024-05-28 12:30:00,,,,,26.0,1023.0,1921.546902778687,5.0,3.0,130.0,10000.0,99999,,0.0,0,1116001303102602050302304921551000600007000080000
4999,LPCS,38.725,-9.35523,2024-05-28 12:30:00,,,,,24.0,1019.0,1533.8600961842783,14.0,17.0,340.0,10000.0,99999,,0.0,0,11160034171024020140301904533851000600007000080000
5007,LFLX,46.8622,1.73067,2024-05-28 12:30:00,,,,,18.0,1021.0,2231.768924118844,12.0,10.0,220.0,10000.0,99999,,0.0,0,11160022101018020120302104231751000600007000080000
5013,LQMO,43.2829,17.8459,2024-05-28 12:30:00,,,,,26.0,1012.0,1228.3156217710687,13.0,3.0,310.0,10000.0,99999,,0.0,0,11160031031026020130301204228351000600007000080000
5028,LEHC,42.0761,-0.31667,2024-05-28 12:30:00,,,,,24.0,1020.0,4456.662069828356,10.0,3.0,240.0,10000.0,99999,,0.0,0,11160024031024020100302004456651000600007000080000
5029,LESU,42.3386,1.40917,2024-05-28 12:30:00,,,,,24.0,1019.0,6332.180362461833,12.0,12.0,190.0,10000.0,99999,,0.0,0,11160019121024020120301904332151000600007000080000
5032,LESB,39.5989,2.70278,2024-05-28 12:30:00,,,,,26.0,1019.0,1238.2634931433922,12.0,12.0,80.0,10000.0,99999,,0.0,0,11160008121026020120301904238251000600007000080000
5036,LEBG,42.3576,-3.62076,2024-05-28 12:30:00,,,,,22.0,1022.0,7615.366768347591,8.0,4.0,60.0,10000.0,99999,,0.0,0,1116000604102202080302204615351000600007000080000
5081,LRBC,46.5219,26.9103,2024-05-28 12:30:00,80.0,36.0,q,green,17.0,1016.0,2517.1958550403733,13.0,10.0,320.0,10000.0,99999,,0.0,0,11160032101017020130301604517151000600007800080000
5083,LRCL,46.7852,23.6862,2024-05-28 12:30:00,,,,,23.0,1015.0,2968.571477662691,8.0,5.0,90.0,10000.0,99999,,0.0,0,1116000905102302080301504968551000600007000080000
5084,LRIA,47.1785,27.6206,2024-05-28 12:30:00,,,,,22.0,1015.0,1715.4775841897224,13.0,3.0,,10000.0,99999,,0.0,0,11160036031022020130301504715451000600007000080000
5085,LROD,47.0253,21.9025,2024-05-28 12:30:00,,,,,25.0,1014.0,1737.3849797421442,13.0,6.0,300.0,10000.0,99999,,0.0,0,11160030061025020130301404737351000600007000080000
5087,LRSB,45.7856,24.0913,2024-05-28 12:30:00,80.0,36.0,q,green,19.0,1014.0,4696.023447417666,7.0,5.0,360.0,10000.0,99999,,0.0,0,1116003605101902070301404696051000600007800080000
5092,LFKS,41.9244,9.406,2024-05-28 12:30:00,,,,,23.0,1014.0,1056.555717503695,17.0,6.0,110.0,10000.0,99999,,0.0,0,11160011061023020170301404056551000600007000080000
5093,LFLW,44.8914,2.42194,2024-05-28 12:30:00,,,,,18.0,1022.0,6719.765207858403,10.0,6.0,290.0,10000.0,99999,,0.0,0,11160029061018020100302204719751000600007000080000
5094,LFMC,43.3847,6.38714,2024-05-28 12:30:00,,,,,26.0,1014.0,1392.075424459666,11.0,3.0,,10000.0,99999,,0.0,0,11160036031026020110301404392051000600007000080000
5110,GEML,35.2798,-2.95626,2024-05-28 12:30:00,,,,,23.0,1019.0,1266.482420202819,17.0,8.0,130.0,10000.0,99999,,0.0,0,11160013081023020170301904266451000600007000080000
5111,EPGD,54.3776,18.4662,2024-05-28 12:30:00,,,,,27.0,1015.0,1718.2684979569058,4.0,17.0,140.0,10000.0,99999,,0.0,0,1116001417102702040301504718251000600007000080000
5112,EPKK,50.0777,19.7848,2024-05-28 12:30:00,,,,,27.0,1015.0,2214.390349954242,4.0,12.0,90.0,10000.0,99999,,0.0,0,1116000912102702040301504214351000600007000080000
5113,EPKT,50.4743,19.08,2024-05-28 12:30:00,,,,,25.0,1015.0,2711.5703754298183,8.0,5.0,10.0,10000.0,99999,,0.0,0,1116000105102502080301504711551000600007000080000
5114,EPLB,51.24028,22.71361,2024-05-28 12:30:00,,,,,25.0,1017.0,2037.5886690844534,7.0,8.0,140.0,10000.0,99999,,0.0,0,1116001408102502070301704037551000600007000080000
5115,EPMO,52.4511,20.6518,2024-05-28 12:30:00,,,,,27.0,1016.0,1492.2609554372252,8.0,11.0,150.0,10000.0,99999,,0.0,0,1116001511102702080301604492251000600007000080000
5116,EPPO,52.421,16.8263,2024-05-28 12:30:00,95.0,36.0,2,red,17.0,1014.0,1716.8532616805944,15.0,5.0,,10000.0,99999,,0.0,0,11160036051017020150301404716851000600007950080000
5117,EPRZ,50.11,22.019,2024-05-28 12:30:00,,,,,22.0,1017.0,2282.91616412672,9.0,11.0,80.0,10000.0,99999,,0.0,0,1116000811102202090301704282951000600007000080000
5118,EPSC,53.5847,14.9022,2024-05-28 12:30:00,,,,,19.0,1016.0,1313.3784442191493,14.0,11.0,290.0,10000.0,99999,,0.0,0,11160029111019020140301604313351000600007000080000
5119,EPWA,52.1657,20.9671,2024-05-28 12:30:00,,,,,26.0,1016.0,1544.9502793402512,7.0,9.0,130.0,10000.0,99999,,0.0,0,1116001309102602070301604544951000600007000080000
5122,LBBG,42.5696,27.5152,2024-05-28 12:30:00,95.0,36.0,2,red,20.0,1014.0,1259.032328482934,12.0,10.0,120.0,10000.0,99999,,0.0,0,11160012101020020120301404259051000600007950080000
5123,LBPD,42.0678,24.8508,2024-05-28 12:30:00,,,,,22.0,1014.0,2113.5272092069304,10.0,4.0,,10000.0,99999,,0.0,0,11160036041022020100301404113551000600007000080000
5124,LBSF,42.69669,23.41144,2024-05-28 12:30:00,,,,,21.0,1014.0,4917.311958049098,6.0,5.0,,10000.0,99999,,0.0,0,1116003605102102060301404917351000600007000080000
5125,LBWN,43.2321,27.8251,2024-05-28 12:30:00,95.0,36.0,2,red,18.0,1013.0,1493.8380204649402,13.0,9.0,140.0,10000.0,99999,,0.0,0,11160014091018020130301304493851000600007950080000
5126,LHBP,47.4369,19.2556,2024-05-28 12:30:00,,,,,26.0,1014.0,1756.1197551847285,7.0,3.0,,10000.0,99999,,0.0,0,1116003603102602070301404756151000600007000080000
5127,LRAR,46.1766,21.262,2024-05-28 12:30:00,,,,,24.0,1014.0,1572.4374642661453,9.0,1.0,,10000.0,99999,,0.0,0,1116003601102402090301404572451000600007000080000
5128,LRBS,44.5032,26.1021,2024-05-28 12:30:00,,,,,21.0,1014.0,1550.9098483110854,9.0,3.0,,10000.0,99999,,0.0,0,1116003603102102090301404550951000600007000080000
5129,LRCK,44.3622,28.4883,2024-05-28 12:30:00,,,,,21.0,1013.0,1659.95412425459,12.0,10.0,110.0,10000.0,99999,,0.0,0,11160011101021020120301304659951000600007000080000
5130,LROP,44.5722,26.1022,2024-05-28 12:30:00,,,,,19.0,1014.0,1649.7111298794175,7.0,1.0,,10000.0,99999,,0.0,0,1116003601101902070301404649751000600007000080000
5131,LRTC,45.0625,28.7143,2024-05-28 12:30:00,,,,,22.0,1013.0,1347.6157159625498,11.0,8.0,120.0,10000.0,99999,,0.0,0,11160012081022020110301304347651000600007000080000
5133,LRTR,45.8099,21.3379,2024-05-28 12:30:00,,,,,24.0,1013.0,1564.0322882147568,8.0,7.0,10.0,10000.0,99999,,0.0,0,1116000107102402080301304564051000600007000080000
5134,LUKK,46.9277,28.931,2024-05-28 12:30:00,,,,,26.0,1014.0,1600.5204287974993,14.0,7.0,120.0,10000.0,99999,,0.0,0,11160012071026020140301404600551000600007000080000
5135,LDDU,42.5614,18.2682,2024-05-28 12:30:00,,,,,22.0,1014.0,1970.624310923364,15.0,7.0,200.0,10000.0,99999,,0.0,0,11160020071022020150301404970651000600007000080000
5136,LDOS,45.4627,18.8102,2024-05-28 12:30:00,,,,,26.0,1013.0,1428.736996994921,12.0,5.0,60.0,10000.0,99999,,0.0,0,11160006051026020120301304428751000600007000080000
5137,LDPL,44.8935,13.9222,2024-05-28 12:30:00,,,,,24.0,1014.0,1440.6207169579704,14.0,8.0,270.0,10000.0,99999,,0.0,0,11160027081024020140301404440651000600007000080000
5139,LDSP,43.5389,16.298,2024-05-28 12:30:00,,,,,25.0,1013.0,1124.8748572172653,15.0,7.0,230.0,10000.0,99999,,0.0,0,11160023071025020150301304124851000600007000080000
5140,LDZA,45.7429,16.0688,2024-05-28 12:30:00,17.0,36.0,2,red,21.0,1013.0,1659.95412425459,16.0,2.0,,10000.0,99999,,0.0,0,11160036021021020160301304659951000600007170080000
5141,LDZD,44.1083,15.3467,2024-05-28 12:30:00,,,,,25.0,1013.0,1444.9181378931319,13.0,12.0,280.0,10000.0,99999,,0.0,0,11160028121025020130301304444951000600007000080000
5142,LJLJ,46.2237,14.4576,2024-05-28 12:30:00,80.0,36.0,q,green,18.0,1015.0,4280.878970977838,13.0,3.0,350.0,10000.0,99999,,0.0,0,11160035031018020130301504280851000600007800080000
5143,LJMB,46.4799,15.6861,2024-05-28 12:30:00,95.0,36.0,2,red,15.0,1016.0,3646.1712816793115,13.0,18.0,340.0,1500.0,99999,,0.0,0,11100034181015020130301604646151000600007950080000
5144,LJPZ,45.4734,13.615,2024-05-28 12:30:00,,,,,23.0,1014.0,1024.5688884747487,17.0,8.0,310.0,10000.0,99999,,0.0,0,11160031081023020170301404024551000600007000080000
5145,LKMT,49.6963,18.1111,2024-05-28 12:30:00,,,,,26.0,1014.0,2359.09189935757,10.0,8.0,240.0,10000.0,99999,,0.0,0,11160024081026020100301404359051000600007000080000
5146,LKPR,50.1008,14.26,2024-05-28 12:30:00,61.0,36.0,^,green,15.0,1018.0,4946.251794506131,12.0,8.0,280.0,10000.0,99999,,0.0,0,11160028081015020120301804946251000600007610080000
5147,LKTB,49.1513,16.6944,2024-05-28 12:30:00,,,,,22.0,1015.0,2498.429479363008,14.0,12.0,250.0,10000.0,99999,,0.0,0,11160025121022020140301504498451000600007000080000
5148,LQSA,43.8246,18.3315,2024-05-28 12:30:00,,,,,23.0,1014.0,4461.52604103512,9.0,6.0,30.0,10000.0,99999,,0.0,0,1116000306102302090301404461551000600007000080000
5149,LYBE,44.8184,20.3091,2024-05-28 12:30:00,,,,,25.0,1013.0,1519.0637257698022,9.0,9.0,60.0,10000.0,99999,,0.0,0,1116000609102502090301304519051000600007000080000
5150,LYNI,43.3373,21.8537,2024-05-28 12:30:00,,,,,23.0,1013.0,2158.6361730902427,9.0,14.0,50.0,10000.0,99999,,0.0,0,1116000514102302090301304158651000600007000080000
5151,LYPG,42.3594,19.2519,2024-05-28 12:30:00,,,,,25.0,1013.0,1216.0551086537196,15.0,3.0,180.0,10000.0,99999,,0.0,0,11160018031025020150301304216051000600007000080000
5152,LYTV,42.4047,18.7233,2024-05-28 12:30:00,16.0,36.0,1,,23.0,1014.0,1044.3209437514342,18.0,2.0,,10000.0,99999,,0.0,0,11160036021023020180301404044351000600007160080000
5153,LZIB,48.1702,17.2127,2024-05-28 12:30:00,,,,,23.0,1015.0,1754.3418830236346,14.0,11.0,260.0,10000.0,99999,,0.0,0,11160026111023020140301504754351000600007000080000
5154,LZKZ,48.6631,21.2411,2024-05-28 12:30:00,,,,,23.0,1015.0,2378.516974276027,9.0,11.0,40.0,10000.0,99999,,0.0,0,1116000411102302090301504378551000600007000080000
5155,LZTT,49.0736,20.2411,2024-05-28 12:30:00,,,,,21.0,1016.0,6459.9282968532525,6.0,8.0,120.0,10000.0,99999,,0.0,0,1116001208102102060301604459951000600007000080000
5160,LFAC,50.9621,1.95476,2024-05-28 12:30:00,,,,,15.0,1014.0,1041.8812524264595,15.0,14.0,230.0,7000.0,99999,,0.0,0,11140023141015020150301404041851000600007000080000
5161,LFAT,50.5174,1.62059,2024-05-28 12:30:00,,,,,15.0,1015.0,1099.6860945852773,14.0,11.0,250.0,10000.0,99999,,0.0,0,11160025111015020140301504099651000600007000080000
5162,LFBD,44.8283,-0.71556,2024-05-28 12:30:00,,,,,20.0,1022.0,1320.9304284593827,11.0,4.0,,10000.0,99999,,0.0,0,11160036041020020110302204320951000600007000080000
5163,LFBH,46.1792,-1.19528,2024-05-28 12:30:00,,,,,18.0,1022.0,1169.8022413645535,12.0,12.0,220.0,10000.0,99999,,0.0,0,11160022121018020120302204169851000600007000080000
5164,LFBI,46.5877,0.30667,2024-05-28 12:30:00,,,,,17.0,1021.0,2025.8689157216932,13.0,12.0,210.0,10000.0,99999,,0.0,0,11160021121017020130302104025851000600007000080000
5165,LFBO,43.6291,1.36382,2024-05-28 12:30:00,,,,,21.0,1022.0,1977.5509864423116,12.0,5.0,,10000.0,99999,,0.0,0,11160036051021020120302204977551000600007000080000
5166,LFBP,43.38,-0.41861,2024-05-28 12:30:00,,,,,20.0,1022.0,2299.6634973630703,13.0,4.0,340.0,10000.0,99999,,0.0,0,11160034041020020130302204299651000600007000080000
5167,LFBT,43.1787,-0.00644,2024-05-28 12:30:00,,,,,20.0,1022.0,3906.2516369952127,12.0,7.0,10.0,10000.0,99999,,0.0,0,11160001071020020120302204906251000600007000080000
5168,LFBZ,43.4684,-1.52332,2024-05-28 12:30:00,,,,,19.0,1022.0,1511.881953362137,12.0,6.0,350.0,10000.0,99999,,0.0,0,11160035061019020120302204511851000600007000080000
5169,LFGJ,47.039,5.42725,2024-05-28 12:30:00,,,,,20.0,1020.0,2363.095561220686,7.0,3.0,,10000.0,99999,,0.0,0,1116003603102002070302004363051000600007000080000
5170,LFKB,42.5527,9.48373,2024-05-28 12:30:00,,,,,24.0,1015.0,1052.870385106454,14.0,7.0,100.0,10000.0,99999,,0.0,0,11160010071024020140301504052851000600007000080000
5171,LFKC,42.5308,8.79319,2024-05-28 12:30:00,,,,,21.0,1014.0,1382.6361517216076,12.0,10.0,220.0,10000.0,99999,,0.0,0,11160022101021020120301404382651000600007000080000
5172,LFKJ,41.9236,8.80292,2024-05-28 12:30:00,,,,,24.0,1015.0,1041.154992124099,17.0,12.0,220.0,10000.0,99999,,0.0,0,11160022121024020170301504041151000600007000080000
5173,LFLB,45.6381,5.88023,2024-05-28 12:30:00,,,,,21.0,1019.0,2591.2865886659174,9.0,10.0,350.0,10000.0,99999,,0.0,0,1116003510102102090301904591251000600007000080000
5174,LFLC,45.7867,3.16917,2024-05-28 12:30:00,,,,,20.0,1021.0,3463.7415678384655,11.0,4.0,40.0,10000.0,99999,,0.0,0,11160004041020020110302104463751000600007000080000
5175,LFLL,45.7264,5.09083,2024-05-28 12:30:00,,,,,20.0,1020.0,2786.023496836627,9.0,8.0,340.0,10000.0,99999,,0.0,0,1116003408102002090302004786051000600007000080000
5176,LFLS,45.3629,5.32937,2024-05-28 12:30:00,,,,,20.0,1020.0,4007.8958175314865,10.0,9.0,360.0,10000.0,99999,,0.0,0,11160036091020020100302004007851000600007000080000
5177,LFLY,45.7272,4.94427,2024-05-28 12:30:00,,,,,21.0,1020.0,2322.3156158109864,10.0,8.0,320.0,10000.0,99999,,0.0,0,11160032081021020100302004322351000600007000080000
5178,LFMD,43.542,6.95348,2024-05-28 12:30:00,,,,,22.0,1015.0,1035.583221469671,17.0,7.0,170.0,10000.0,99999,,0.0,0,11160017071022020170301504035551000600007000080000
5179,LFMH,45.5406,4.29639,2024-05-28 12:30:00,,,,,19.0,1021.0,4254.458153093499,8.0,5.0,340.0,10000.0,99999,,0.0,0,1116003405101902080302104254451000600007000080000
5180,LFML,43.43927,5.22142,2024-05-28 12:30:00,,,,,24.0,1016.0,1125.425734641569,10.0,23.0,320.0,10000.0,99999,,0.0,0,11160032231024020100301604125451000600007000080000
5181,LFMN,43.6584,7.21587,2024-05-28 12:30:00,,,,,22.0,1015.0,1033.993628056726,16.0,7.0,130.0,10000.0,99999,,0.0,0,11160013071022020160301504033951000600007000080000
5182,LFMP,42.7404,2.87067,2024-05-28 12:30:00,,,,,26.0,1018.0,1218.2489879398222,9.0,7.0,270.0,10000.0,99999,,0.0,0,1116002707102602090301804218251000600007000080000
5183,LFMT,43.5762,3.96301,2024-05-28 12:30:00,,,,,24.0,1017.0,1041.7431471099676,14.0,7.0,180.0,10000.0,99999,,0.0,0,11160018071024020140301704041751000600007000080000
5184,LFOB,49.4544,2.11278,2024-05-28 12:30:00,,,,,15.0,1017.0,1975.5093947535904,14.0,10.0,220.0,10000.0,99999,,0.0,0,11160022101015020140301704975551000600007000080000
5185,LFOH,49.5339,0.08806,2024-05-28 12:30:00,,,,,15.0,1017.0,1840.3819369846112,14.0,12.0,230.0,10000.0,99999,,0.0,0,11160023121015020140301704840351000600007000080000
5186,LFOT,47.4322,0.72761,2024-05-28 12:30:00,,,,,18.0,1020.0,1800.8475620855468,12.0,12.0,230.0,10000.0,99999,,0.0,0,11160023121018020120302004800851000600007000080000
5189,LFPN,48.7519,2.10619,2024-05-28 12:30:00,,,,,15.0,1019.0,2532.3203036165405,14.0,10.0,220.0,5000.0,99999,,0.0,0,11130022101015020140301904532351000600007000080000
5190,LFPO,48.7253,2.35944,2024-05-28 12:30:00,61.0,36.0,^,green,15.0,1019.0,1780.3541225606225,14.0,10.0,220.0,10000.0,99999,,0.0,0,11160022101015020140301904780351000600007610080000
5194,LFRD,48.5877,-2.07996,2024-05-28 12:30:00,,,,,18.0,1017.0,1475.0150850715145,14.0,15.0,220.0,10000.0,99999,,0.0,0,11160022151018020140301704475051000600007000080000
5195,LFRG,49.3653,0.15431,2024-05-28 12:30:00,,,,,15.0,1017.0,2341.307173490545,14.0,6.0,230.0,9000.0,99999,,0.0,0,11150023061015020140301704341351000600007000080000
5196,LFRK,49.1733,-0.45,2024-05-28 12:30:00,,,,,16.0,1017.0,1632.5248523080434,15.0,8.0,240.0,10000.0,99999,,0.0,0,11160024081016020150301704632551000600007000080000
5199,LFRQ,47.975,-4.16779,2024-05-28 12:30:00,,,,,16.0,1018.0,1742.633087385714,13.0,12.0,230.0,10000.0,99999,,0.0,0,11160023121016020130301804742651000600007000080000
5200,LFRS,47.1532,-1.61073,2024-05-28 12:30:00,,,,,19.0,1020.0,1190.6861333710633,14.0,10.0,240.0,10000.0,99999,,0.0,0,11160024101019020140302004190651000600007000080000
5201,LFRT,48.5378,-2.85444,2024-05-28 12:30:00,,,,,17.0,1017.0,2097.5434053066992,12.0,14.0,220.0,10000.0,99999,,0.0,0,11160022141017020120301704097551000600007000080000
5202,LFRZ,47.3122,-2.14918,2024-05-28 12:30:00,,,,,17.0,1020.0,1046.80205513459,14.0,14.0,240.0,9000.0,99999,,0.0,0,11150024141017020140302004046851000600007000080000
5203,LFSB,47.5896,7.52991,2024-05-28 12:30:00,,,,,20.0,1020.0,2943.788986975209,8.0,3.0,,10000.0,99999,,0.0,0,1116003603102002080302004943751000600007000080000
5204,LFSN,48.6921,6.23046,2024-05-28 12:30:00,,,,,20.0,1020.0,2615.7625126088565,8.0,9.0,210.0,10000.0,99999,,0.0,0,1116002109102002080302004615751000600007000080000
5205,LFST,48.5383,7.62823,2024-05-28 12:30:00,,,,,20.0,1020.0,2040.4420750941163,7.0,5.0,,10000.0,99999,,0.0,0,1116003605102002070302004040451000600007000080000
5206,LFTW,43.7574,4.41635,2024-05-28 12:30:00,,,,,24.0,1017.0,1503.6835625231672,9.0,14.0,350.0,8000.0,99999,,0.0,0,1114003514102402090301704503651000600007000080000
5207,LFBA,44.1747,0.59056,2024-05-28 12:30:00,,,,,21.0,1022.0,1384.1277467012462,12.0,6.0,290.0,10000.0,99999,,0.0,0,11160029061021020120302204384151000600007000080000
5208,LFBC,44.5333,-1.125,2024-05-28 12:30:00,,,,,20.0,1022.0,1173.089234639836,12.0,7.0,290.0,10000.0,99999,,0.0,0,11160029071020020120302204173051000600007000080000
5209,LFBL,45.8628,1.17944,2024-05-28 12:30:00,,,,,16.0,1022.0,4866.0026561237555,10.0,6.0,230.0,10000.0,99999,,0.0,0,11160023061016020100302204866051000600007000080000
5210,LFBM,43.9117,-0.5075,2024-05-28 12:30:00,,,,,22.0,1022.0,1364.9421700775304,11.0,3.0,,10000.0,99999,,0.0,0,11160036031022020110302204364951000600007000080000
5211,LFKF,41.5006,9.09778,2024-05-28 12:30:00,,,,,25.0,1015.0,1138.7201955492617,16.0,17.0,230.0,10000.0,99999,,0.0,0,11160023171025020160301504138751000600007000080000
5212,LFLV,46.1697,3.40374,2024-05-28 12:30:00,,,,,19.0,1021.0,2884.7622263381036,9.0,6.0,360.0,10000.0,99999,,0.0,0,1116003606101902090302104884751000600007000080000
5213,LFOE,49.0287,1.21986,2024-05-28 12:30:00,,,,,16.0,1018.0,2207.267963243553,14.0,11.0,220.0,10000.0,99999,,0.0,0,11160022111016020140301804207251000600007000080000
5215,LFPB,48.9694,2.44139,2024-05-28 12:30:00,51.0,36.0,T,green,15.0,1019.0,1574.674200585411,14.0,8.0,200.0,10000.0,99999,,0.0,0,11160020081015020140301904574651000600007510080000
5216,LFPG,49.0128,2.55,2024-05-28 12:30:00,,,,,14.0,1019.0,2163.4430715213502,14.0,12.0,210.0,2000.0,99999,,0.0,0,11110021121014020140301904163451000600007000080000
5217,LFPV,48.7744,2.20154,2024-05-28 12:30:00,53.0,36.0,V,green,14.0,1019.0,2815.8528875783973,13.0,9.0,230.0,8000.0,99999,,0.0,0,11140023091014020130301904815851000600007530080000
5218,LFQB,48.3221,4.0167,2024-05-28 12:30:00,,,,,19.0,1020.0,1828.668117625796,10.0,10.0,220.0,10000.0,99999,,0.0,0,11160022101019020100302004828651000600007000080000
5220,LFRH,47.7606,-3.44,2024-05-28 12:30:00,,,,,17.0,1019.0,1368.1700828965088,14.0,17.0,230.0,10000.0,99999,,0.0,0,11160023171017020140301904368151000600007000080000
5222,LFSD,47.2689,5.09,2024-05-28 12:30:00,,,,,20.0,1020.0,2555.5853303055073,10.0,6.0,220.0,10000.0,99999,,0.0,0,11160022061020020100302004555551000600007000080000
5223,LFSI,48.636,4.89942,2024-05-28 12:30:00,,,,,18.0,1020.0,2049.215682207542,8.0,10.0,240.0,10000.0,99999,,0.0,0,1116002410101802080302004049251000600007000080000
5224,LFSL,45.03967,1.4855,2024-05-28 12:30:00,,,,,19.0,1022.0,3414.6462603760697,10.0,7.0,300.0,10000.0,99999,,0.0,0,11160030071019020100302204414651000600007000080000
5225,LFSO,48.5831,5.955,2024-05-28 12:30:00,,,,,19.0,1020.0,3650.762985830416,7.0,11.0,230.0,10000.0,99999,,0.0,0,1116002311101902070302004650751000600007000080000
5226,LFSX,47.7831,6.36406,2024-05-28 12:30:00,,,,,19.0,1021.0,3136.664429583321,7.0,5.0,,10000.0,99999,,0.0,0,1116003605101902070302104136651000600007000080000
